29.6339 0.0266
15.43341 0.00595
11.07711 0.00406
8.73453 0.00292
7.33038 0.00321
6.35078 0.00199
5.52764 0.00171
4.90718 0.00202
4.42476 0.00139
4.02344 0.00292
3.73711 0.00112
3.44995 0.00143
3.24061 0.00133
3.03390 0.00146
3.07089 0.00246
3.00029 0.00351
2.90846 0.00357
2.80136 0.00350
2.72952 0.00259
2.58006 0.00431
2.45562 0.00234
2.34823 0.00433
2.30050 0.00520
2.26519 0.00780
2.25947 0.00759
2.23877 0.00858
2.20502 0.00697
2.3422 0.0160
