1228.773 0.284
624.843 0.288
442.4003 0.0711
343.0291 0.0665
281.5050 0.0140
236.22646 0.00576
202.91996 0.00680
177.7667 0.0108
158.73874 0.00521
143.16282 0.00915
130.9282 0.0204
120.0283 0.0111
111.1816 0.0140
103.8895 0.0177
97.1623 0.0124
91.0703 0.0109
86.3232 0.0153
81.5374 0.0111
77.42068 0.00884
74.0309 0.0162
70.6303 0.0103
67.87881 0.00760
65.17326 0.00495
62.4930 0.0110
59.81310 0.00489
57.8205 0.0157
56.198 0.103
58.8726 0.0366
